sale_date,sale_time,day_of_week,month,customer_type,customer_city,customer_state,customer_neighborhood,customer_address,customer_zipcode,product_name,product_category,quantity_sold,unit_cost_brl,unit_price_brl,discount_pct,total_revenue_brl,estimated_profit_brl,payment_method,sales_channel,weather_condition,delivery_app_peak,is_weekend,is_holiday_campaign,current_stock_snapshot,supplier_lead_time_days,returned
2026-03-02,19:45,Segunda-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 5550",75683-979,Luva Motoboy,Proteção,1,25,77.23,5,77.23,52.23,Pix,Loja Física,Ensolarado,False,False,False,30,7,False
2026-03-02,10:30,Segunda-feira,Março,Novo,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 963",75682-678,Capacete Pro Tork,Capacete,1,180,337.12,0,337.12,157.12,Pix,WhatsApp,Ensolarado,False,False,False,106,10,False
2026-03-02,09:30,Segunda-feira,Março,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 4357",75686-312,Suporte Celular Moto,Suporte,2,18,58.55,5,117.1,81.1,Pix,Loja Física,Chuva Leve,True,False,False,76,6,False
2026-03-02,13:45,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 8014",75680-597,Suporte Celular Moto,Suporte,1,18,59.54,0,59.54,41.54,Pix,Instagram,Chuva Forte,True,False,False,45,8,False
2026-03-02,12:45,Segunda-feira,Março,Novo,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 1477",75682-683,Suporte Celular Moto,Suporte,1,18,58.42,10,58.42,40.42,Dinheiro,Loja Física,Nublado,True,False,False,116,5,True
2026-03-02,14:00,Segunda-feira,Março,Fiel,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 8404",75689-405,Bag Delivery 45L,Bag Entrega,1,95,178.33,0,178.33,83.33,Pix,Loja Física,Nublado,True,False,False,27,3,False
2026-03-02,16:15,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 9090",75687-196,Capacete Pro Tork,Capacete,2,180,323.26,0,646.52,286.52,Cartão Débito,Loja Física,Chuva Forte,True,False,False,32,9,False
2026-03-02,16:00,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 9490",75680-827,Suporte Celular Moto,Suporte,1,18,59.09,0,59.09,41.09,Cartão Débito,Loja Física,Ensolarado,True,False,False,26,8,False
2026-03-02,19:15,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 7487",75684-596,Baú Moto 30L,Bagagem,3,120,254.1,0,762.3,402.3,Cartão Crédito,Loja Física,Chuva Leve,False,False,False,67,9,False
2026-03-02,19:45,Segunda-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 7796",75681-465,Bag Delivery 45L,Bag Entrega,1,95,178.0,15,178.0,83.0,Cartão Crédito,Loja Física,Nublado,False,False,False,85,9,False
2026-03-02,11:45,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 5366",75684-421,Capacete Pro Tork,Capacete,1,180,329.27,0,329.27,149.27,Pix,Instagram,Ensolarado,False,False,False,39,4,False
2026-03-02,19:30,Segunda-feira,Março,Fiel,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 1447",75683-492,Capa de Chuva,Proteção,1,35,97.83,0,97.83,62.83,Cartão Crédito,Loja Física,Ensolarado,True,False,False,98,8,False
2026-03-03,20:45,Terça-feira,Março,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 9353",75683-362,Bag Delivery 45L,Bag Entrega,1,95,177.31,0,177.31,82.31,Dinheiro,WhatsApp,Ensolarado,True,False,False,25,5,False
2026-03-03,15:45,Terça-feira,Março,Novo,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 3680",75685-286,Luva Motoboy,Proteção,1,25,77.59,0,77.59,52.59,Cartão Crédito,Loja Física,Ensolarado,True,False,False,108,4,False
2026-03-03,16:30,Terça-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 3913",75687-300,Luva Motoboy,Proteção,1,25,77.75,0,77.75,52.75,Pix,Loja Física,Ensolarado,True,False,False,108,8,False
2026-03-03,13:30,Terça-feira,Março,Recorrente,Caldas Novas,GO,Centro,"Rua São Paulo, 7387",75686-513,Luva Motoboy,Proteção,2,25,79.96,10,159.92,109.92,Dinheiro,WhatsApp,Ensolarado,True,False,False,45,6,False
2026-03-03,11:15,Terça-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 7308",75686-795,Capa de Chuva,Proteção,2,35,101.12,5,202.24,132.24,Cartão Crédito,Instagram,Chuva Leve,False,False,False,86,10,False
2026-03-03,19:00,Terça-feira,Março,Recorrente,Caldas Novas,GO,Centro,"Rua São Paulo, 5609",75680-763,Bag Delivery 45L,Bag Entrega,2,95,177.76,10,355.52,165.52,Pix,Loja Física,Nublado,False,False,False,39,8,False
2026-03-03,20:45,Terça-feira,Março,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 3376",75685-545,Luva Motoboy,Proteção,1,25,79.82,0,79.82,54.82,Cartão Débito,WhatsApp,Chuva Forte,False,False,False,98,7,False
2026-03-03,12:30,Terça-feira,Março,Fiel,Caldas Novas,GO,Centro,"Rua do Balneário, 3651",75685-603,Bag Delivery 45L,Bag Entrega,1,95,174.63,5,174.63,79.63,Pix,Loja Física,Nublado,False,False,False,67,3,False
2026-03-03,14:00,Terça-feira,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 3632",75687-475,Suporte Celular Moto,Suporte,1,18,58.44,5,58.44,40.44,Cartão Crédito,WhatsApp,Ensolarado,True,False,False,48,5,False
2026-03-04,15:30,Quarta-feira,Março,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 5713",75682-284,Bag Delivery 45L,Bag Entrega,1,95,183.82,0,183.82,88.82,Cartão Débito,Loja Física,Ensolarado,False,False,False,33,10,False
2026-03-04,15:30,Quarta-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 7130",75684-940,Capacete Pro Tork,Capacete,2,180,322.04,0,644.08,284.08,Pix,Loja Física,Chuva Leve,False,False,False,50,4,False
2026-03-04,20:15,Quarta-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 5828",75682-664,Suporte Celular Moto,Suporte,1,18,59.31,15,59.31,41.31,Cartão Crédito,WhatsApp,Chuva Forte,False,False,False,71,7,False
2026-03-04,19:30,Quarta-feira,Março,Fiel,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 3603",75682-324,Suporte Celular Moto,Suporte,1,18,59.98,0,59.98,41.98,Cartão Crédito,Marketplace,Ensolarado,False,False,False,92,5,False
2026-03-04,13:30,Quarta-feira,Março,Novo,Caldas Novas,GO,Centro,"Rua São Paulo, 93",75689-224,Bag Delivery 80L,Bag Entrega,1,145,263.31,0,263.31,118.31,Cartão Débito,Loja Física,Ensolarado,False,False,False,56,5,False
2026-03-04,20:00,Quarta-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 1138",75685-606,Capa de Chuva,Proteção,1,35,96.34,0,96.34,61.34,Pix,Loja Física,Nublado,False,False,False,97,5,False
2026-03-04,09:30,Quarta-feira,Março,Novo,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 3747",75687-716,Carregador USB Moto,Acessório,3,15,48.01,0,144.03,99.03,Cartão Crédito,WhatsApp,Nublado,False,False,False,75,10,False
2026-03-04,16:15,Quarta-feira,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 7578",75685-326,Capacete Pro Tork,Capacete,1,180,331.77,0,331.77,151.77,Cartão Débito,WhatsApp,Ensolarado,False,False,False,87,3,False
2026-03-04,11:15,Quarta-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 4635",75686-437,Baú Moto 30L,Bagagem,1,120,253.08,0,253.08,133.08,Cartão Crédito,Instagram,Ensolarado,False,False,False,39,2,False
2026-03-04,16:00,Quarta-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 474",75689-263,Balaclava,Proteção,1,8,35.34,10,35.34,27.34,Pix,WhatsApp,Ensolarado,True,False,False,93,9,False
2026-03-04,14:15,Quarta-feira,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 2788",75685-398,Capa de Chuva,Proteção,2,35,101.28,0,202.56,132.56,Pix,Loja Física,Chuva Leve,True,False,False,82,2,False
2026-03-04,09:15,Quarta-feira,Março,Fiel,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 8256",75680-305,Suporte Celular Moto,Suporte,2,18,59.56,0,119.12,83.12,Pix,Instagram,Ensolarado,True,False,False,34,9,False
2026-03-04,18:15,Quarta-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 6288",75688-319,Capa de Chuva,Proteção,1,35,101.34,10,101.34,66.34,Pix,Instagram,Ensolarado,True,False,False,69,7,False
2026-03-04,13:30,Quarta-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 1423",75689-183,Suporte Celular Moto,Suporte,1,18,60.52,0,60.52,42.52,Pix,Loja Física,Nublado,False,False,False,42,4,False
2026-03-04,17:15,Quarta-feira,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 1842",75680-880,Luva Motoboy,Proteção,1,25,80.07,0,80.07,55.07,Pix,Loja Física,Nublado,False,False,False,37,8,False
2026-03-04,09:45,Quarta-feira,Março,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 4075",75685-731,Carregador USB Moto,Acessório,1,15,49.62,0,49.62,34.62,Pix,Loja Física,Ensolarado,False,False,False,95,5,False
2026-03-04,12:00,Quarta-feira,Março,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 6182",75686-287,Suporte Celular Moto,Suporte,1,18,60.68,0,60.68,42.68,Pix,Loja Física,Ensolarado,False,False,False,106,9,False
2026-03-04,15:45,Quarta-feira,Março,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 73",75680-725,Suporte Celular Moto,Suporte,1,18,59.84,0,59.84,41.84,Pix,Loja Física,Nublado,False,False,False,117,8,False
2026-03-05,11:00,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 4324",75682-850,Capa de Chuva,Proteção,1,35,100.85,0,100.85,65.85,Cartão Débito,Instagram,Ensolarado,True,False,False,77,6,False
2026-03-05,19:00,Quinta-feira,Março,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 7549",75684-741,Baú Moto 30L,Bagagem,2,120,252.62,5,505.24,265.24,Dinheiro,Loja Física,Nublado,False,False,False,18,6,False
2026-03-05,18:15,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 6742",75680-480,Capacete Pro Tork,Capacete,1,180,322.98,0,322.98,142.98,Cartão Crédito,Loja Física,Chuva Forte,True,False,False,65,5,False
2026-03-05,18:30,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 9533",75685-522,Capa de Chuva,Proteção,3,35,99.12,0,297.36,192.36,Pix,Loja Física,Chuva Leve,False,False,False,63,3,False
2026-03-05,09:45,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 1647",75684-548,Carregador USB Moto,Acessório,1,15,48.84,0,48.84,33.84,Pix,Loja Física,Nublado,False,False,False,70,7,False
2026-03-05,11:00,Quinta-feira,Março,Fiel,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 3866",75686-116,Luva Motoboy,Proteção,1,25,79.48,0,79.48,54.48,Pix,Loja Física,Ensolarado,False,False,False,36,5,False
2026-03-05,10:45,Quinta-feira,Março,Fiel,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 5806",75687-707,Capacete LS2,Capacete,1,380,700.34,0,700.34,320.34,Cartão Crédito,Loja Física,Nublado,False,False,False,111,4,True
2026-03-05,14:30,Quinta-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 9608",75682-341,Capa de Chuva,Proteção,3,35,101.72,0,305.16,200.16,Pix,Loja Física,Chuva Forte,False,False,False,37,4,False
2026-03-05,11:30,Quinta-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 9423",75685-908,Suporte Celular Moto,Suporte,2,18,57.58,5,115.16,79.16,Pix,Loja Física,Nublado,True,False,False,46,8,False
2026-03-05,15:30,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 417",75688-308,Suporte Celular Moto,Suporte,1,18,60.11,0,60.11,42.11,Cartão Crédito,Instagram,Ensolarado,True,False,False,22,10,False
2026-03-05,19:30,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 5474",75688-737,Retrovisor Esportivo,Peça,2,35,121.2,10,242.4,172.4,Pix,Loja Física,Chuva Leve,True,False,False,59,5,False
2026-03-05,16:30,Quinta-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 4171",75684-675,Bag Delivery 45L,Bag Entrega,1,95,174.51,5,174.51,79.51,Cartão Débito,WhatsApp,Ensolarado,False,False,False,78,4,False
2026-03-06,16:30,Sexta-feira,Março,Novo,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 1678",75684-384,Capa de Chuva,Proteção,4,35,99.86,5,399.44,259.44,Pix,Loja Física,Chuva Forte,True,False,False,38,4,False
2026-03-06,20:00,Sexta-feira,Março,Fiel,Caldas Novas,GO,Centro,"Rua do Balneário, 7642",75685-280,Balaclava,Proteção,1,8,35.59,5,35.59,27.59,Pix,Loja Física,Ensolarado,False,False,False,61,10,False
2026-03-06,15:00,Sexta-feira,Março,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 5248",75681-716,Suporte Celular Moto,Suporte,1,18,59.85,5,59.85,41.85,Dinheiro,WhatsApp,Ensolarado,True,False,False,97,7,False
2026-03-06,17:30,Sexta-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 5695",75681-144,Suporte Celular Moto,Suporte,2,18,58.69,0,117.38,81.38,Pix,Loja Física,Ensolarado,False,False,False,50,10,False
2026-03-06,15:45,Sexta-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 528",75683-291,Retrovisor Esportivo,Peça,3,35,119.25,10,357.75,252.75,Cartão Crédito,Loja Física,Ensolarado,False,False,False,28,9,False
2026-03-06,19:15,Sexta-feira,Março,Fiel,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 5505",75681-516,Suporte Celular Moto,Suporte,1,18,60.69,0,60.69,42.69,Pix,Instagram,Ensolarado,False,False,False,75,9,False
2026-03-06,14:00,Sexta-feira,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 2669",75683-757,Suporte Celular Moto,Suporte,2,18,60.01,0,120.02,84.02,Pix,Loja Física,Ensolarado,True,False,False,41,10,False
2026-03-06,15:00,Sexta-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 2885",75687-714,Capa de Chuva,Proteção,2,35,97.58,5,195.16,125.16,Pix,Loja Física,Ensolarado,False,False,False,102,4,False
2026-03-06,18:45,Sexta-feira,Março,Fiel,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 8223",75681-999,Bag Delivery 45L,Bag Entrega,5,95,174.23,0,871.15,396.15,Pix,WhatsApp,Nublado,False,False,False,100,4,False
2026-03-06,12:00,Sexta-feira,Março,Novo,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 7132",75684-459,Bag Delivery 80L,Bag Entrega,4,145,261.5,0,1046.0,466.0,Pix,Loja Física,Ensolarado,False,False,False,73,10,False
2026-03-06,10:15,Sexta-feira,Março,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 4449",75682-364,Bag Delivery 45L,Bag Entrega,1,95,174.55,10,174.55,79.55,Cartão Crédito,Loja Física,Ensolarado,False,False,False,49,10,False
2026-03-06,19:30,Sexta-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 6853",75683-210,Luva Motoboy,Proteção,1,25,76.89,0,76.89,51.89,Pix,Loja Física,Chuva Leve,True,False,False,31,3,False
2026-03-06,10:00,Sexta-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 5764",75681-846,Luva Motoboy,Proteção,1,25,79.93,0,79.93,54.93,Pix,Instagram,Ensolarado,True,False,False,71,5,False
2026-03-06,15:15,Sexta-feira,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 8957",75683-214,Capacete Pro Tork,Capacete,1,180,336.24,5,336.24,156.24,Pix,WhatsApp,Ensolarado,False,False,False,110,6,False
2026-03-06,12:00,Sexta-feira,Março,Fiel,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 7844",75686-324,Capacete Pro Tork,Capacete,1,180,335.16,0,335.16,155.16,Pix,Instagram,Chuva Leve,False,False,False,95,6,False
2026-03-06,08:15,Sexta-feira,Março,Novo,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 301",75685-258,Capa de Chuva,Proteção,1,35,98.46,0,98.46,63.46,Cartão Crédito,Loja Física,Ensolarado,False,False,False,88,8,False
2026-03-07,19:15,Sábado,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 1983",75689-209,Balaclava,Proteção,2,8,35.5,5,71.0,55.0,Pix,Loja Física,Nublado,False,True,False,110,3,False
2026-03-07,16:15,Sábado,Março,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 1788",75686-279,Bag Delivery 80L,Bag Entrega,3,145,276.29,0,828.87,393.87,Pix,WhatsApp,Chuva Forte,False,True,False,55,10,False
2026-03-07,19:30,Sábado,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 9227",75682-846,Bag Delivery 45L,Bag Entrega,1,95,179.33,0,179.33,84.33,Pix,Loja Física,Nublado,True,True,False,100,4,False
2026-03-07,15:45,Sábado,Março,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 3521",75685-618,Bag Delivery 45L,Bag Entrega,1,95,180.08,0,180.08,85.08,Pix,Loja Física,Chuva Leve,True,True,False,99,8,False
2026-03-07,11:00,Sábado,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 490",75683-884,Suporte Celular Moto,Suporte,1,18,58.33,0,58.33,40.33,Cartão Crédito,WhatsApp,Ensolarado,True,True,False,70,6,False
2026-03-07,12:45,Sábado,Março,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 3560",75680-976,Baú Moto 30L,Bagagem,1,120,258.92,0,258.92,138.92,Pix,Instagram,Chuva Forte,True,True,False,71,8,False
2026-03-07,18:00,Sábado,Março,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 7379",75689-141,Luva Motoboy,Proteção,1,25,77.79,0,77.79,52.79,Pix,Loja Física,Ensolarado,True,True,False,102,9,False
2026-03-07,10:00,Sábado,Março,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 1469",75680-697,Luva Motoboy,Proteção,1,25,79.58,10,79.58,54.58,Pix,Loja Física,Ensolarado,False,True,False,110,10,False
2026-03-07,10:00,Sábado,Março,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 4239",75681-491,Suporte Celular Moto,Suporte,1,18,57.82,0,57.82,39.82,Cartão Crédito,Loja Física,Nublado,False,True,False,52,8,False
2026-03-07,15:15,Sábado,Março,Novo,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 4818",75686-594,Luva Motoboy,Proteção,1,25,77.96,0,77.96,52.96,Pix,WhatsApp,Chuva Leve,False,True,False,95,10,False
2026-03-07,12:45,Sábado,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 7122",75685-744,Baú Moto 30L,Bagagem,1,120,253.32,0,253.32,133.32,Pix,Loja Física,Chuva Forte,True,True,False,89,5,False
2026-03-07,18:00,Sábado,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 9096",75682-607,Bag Delivery 45L,Bag Entrega,1,95,177.32,0,177.32,82.32,Cartão Débito,Loja Física,Ensolarado,False,True,False,119,6,False
2026-03-07,11:45,Sábado,Março,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 153",75687-612,Capacete LS2,Capacete,1,380,703.17,0,703.17,323.17,Pix,WhatsApp,Ensolarado,True,True,False,70,9,False
2026-03-07,10:45,Sábado,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 8873",75687-945,Suporte Celular Moto,Suporte,1,18,60.39,0,60.39,42.39,Pix,Instagram,Ensolarado,False,True,False,92,8,False
2026-03-07,08:45,Sábado,Março,Fiel,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 2771",75683-906,Capa de Chuva,Proteção,4,35,101.76,0,407.04,267.04,Pix,Loja Física,Ensolarado,True,True,False,108,3,False
2026-03-07,18:45,Sábado,Março,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 3575",75682-254,Luva Motoboy,Proteção,1,25,80.51,0,80.51,55.51,Pix,Loja Física,Nublado,True,True,False,76,2,False
2026-03-07,12:15,Sábado,Março,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 762",75682-135,Capacete Pro Tork,Capacete,2,180,329.54,5,659.08,299.08,Cartão Crédito,WhatsApp,Ensolarado,True,True,False,41,5,False
2026-03-08,20:15,Domingo,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 626",75683-797,Capacete Pro Tork,Capacete,1,180,321.58,10,321.58,141.58,Cartão Crédito,Loja Física,Nublado,False,True,False,68,3,False
2026-03-08,12:00,Domingo,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 2664",75680-618,Luva Motoboy,Proteção,1,25,80.18,0,80.18,55.18,Pix,Instagram,Nublado,True,True,False,25,4,False
2026-03-08,20:30,Domingo,Março,Fiel,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 6630",75682-415,Capacete Pro Tork,Capacete,4,180,326.98,0,1307.92,587.92,Pix,Instagram,Chuva Leve,False,True,False,66,3,False
2026-03-08,08:45,Domingo,Março,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 5204",75685-364,Capa de Chuva,Proteção,2,35,98.37,0,196.74,126.74,Cartão Débito,Loja Física,Chuva Leve,False,True,False,44,10,False
2026-03-08,20:15,Domingo,Março,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 3565",75684-271,Bag Delivery 45L,Bag Entrega,3,95,174.96,10,524.88,239.88,Cartão Crédito,Loja Física,Ensolarado,True,True,False,21,8,False
2026-03-08,19:00,Domingo,Março,Fiel,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 851",75681-408,Capa de Chuva,Proteção,1,35,96.97,10,96.97,61.97,Pix,Loja Física,Nublado,True,True,False,68,4,False
2026-03-08,13:00,Domingo,Março,Fiel,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 4862",75683-467,Carregador USB Moto,Acessório,1,15,47.88,0,47.88,32.88,Pix,Loja Física,Ensolarado,True,True,False,54,2,False
2026-03-08,09:45,Domingo,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 6820",75687-372,Suporte Celular Moto,Suporte,2,18,59.5,0,119.0,83.0,Pix,Instagram,Ensolarado,False,True,False,24,8,False
2026-03-08,19:00,Domingo,Março,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 8350",75684-974,Baú Moto 30L,Bagagem,2,120,260.56,5,521.12,281.12,Pix,Loja Física,Ensolarado,True,True,False,27,2,False
2026-03-09,11:15,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 4374",75685-746,Retrovisor Esportivo,Peça,1,35,118.2,0,118.2,83.2,Cartão Crédito,Loja Física,Ensolarado,True,False,False,91,4,False
2026-03-09,18:00,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 3062",75685-167,Bag Delivery 45L,Bag Entrega,1,95,176.41,0,176.41,81.41,Pix,Loja Física,Chuva Leve,False,False,False,58,3,False
2026-03-09,16:00,Segunda-feira,Março,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 9584",75682-804,Suporte Celular Moto,Suporte,1,18,59.64,0,59.64,41.64,Pix,Loja Física,Chuva Leve,False,False,False,33,8,False
2026-03-09,12:30,Segunda-feira,Março,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 1997",75682-591,Luva Motoboy,Proteção,1,25,79.13,10,79.13,54.13,Cartão Débito,Loja Física,Nublado,False,False,False,109,2,False
2026-03-09,20:45,Segunda-feira,Março,Novo,Caldas Novas,GO,Centro,"Rua São Paulo, 8626",75688-418,Luva Motoboy,Proteção,1,25,79.22,10,79.22,54.22,Cartão Crédito,Loja Física,Chuva Forte,False,False,False,71,5,False
2026-03-09,08:45,Segunda-feira,Março,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 6819",75685-613,Capacete LS2,Capacete,1,380,684.19,15,684.19,304.19,Pix,Loja Física,Ensolarado,False,False,False,111,3,False
2026-03-10,09:00,Terça-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 620",75680-445,Baú Moto 30L,Bagagem,1,120,251.51,5,251.51,131.51,Pix,Instagram,Ensolarado,True,False,False,105,10,False
2026-03-10,12:00,Terça-feira,Março,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 2545",75680-416,Bag Delivery 45L,Bag Entrega,1,95,183.99,0,183.99,88.99,Cartão Crédito,WhatsApp,Ensolarado,False,False,False,92,2,False
2026-03-10,17:45,Terça-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 8188",75688-993,Capacete Pro Tork,Capacete,1,180,320.04,5,320.04,140.04,Pix,Loja Física,Nublado,False,False,False,82,6,False
2026-03-10,13:15,Terça-feira,Março,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 4107",75685-612,Carregador USB Moto,Acessório,1,15,49.95,0,49.95,34.95,Pix,Loja Física,Chuva Leve,False,False,False,54,3,False
2026-03-10,15:45,Terça-feira,Março,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 6181",75683-985,Suporte Celular Moto,Suporte,1,18,58.68,0,58.68,40.68,Cartão Débito,WhatsApp,Ensolarado,False,False,False,37,6,False
2026-03-10,17:45,Terça-feira,Março,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Orcalino Santos, 39",75681-262,Suporte Celular Moto,Suporte,1,18,57.78,0,57.78,39.78,Pix,Loja Física,Chuva Leve,True,False,False,51,7,False
2026-03-11,11:45,Quarta-feira,Março,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 3257",75681-164,Bag Delivery 80L,Bag Entrega,1,145,269.75,0,269.75,124.75,Pix,Loja Física,Chuva Leve,False,False,False,74,8,False
